name,state,city,ntee_code,geo_tier,verdict,confidence,rejection_reason,assets_end_of_year,asset_amount,grants_paid_total,typical_grant_estimate,grant_history_method,similar_grants_count,propublica_url,ruling_date,most_recent_filing_year
Peckham Community Partnership Foundation,MI,Lansing,B99,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,76274548,,,,0,https://projects.propublica.org/nonprofits/organizations/383546254,2001-08-01,
Macomb Community College Foundation,MI,Warren,B12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,39809798,,,,0,https://projects.propublica.org/nonprofits/organizations/383495303,1999-12-01,
Washtenaw Community College Foundation,MI,Ann Arbor,B41I,2,fail,,IRS foundation_code=13 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,44316165,,,,0,https://projects.propublica.org/nonprofits/organizations/382575395,1985-10-01,
Jackson Community College Foundation,MI,Jackson,B110,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,27469514,,,,0,https://projects.propublica.org/nonprofits/organizations/382468643,1983-10-01,
Kellogg Community College Foundation,MI,Battle Creek,B82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,26330164,,,,0,https://projects.propublica.org/nonprofits/organizations/383411520,2000-03-01,
Alpena Community College Foundation,MI,Alpena,B41I,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,11979614,,,,0,https://projects.propublica.org/nonprofits/organizations/386083683,1964-05-01,
Lansing Community College Foundation,MI,Lansing,B41I,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,24932083,,,,0,https://projects.propublica.org/nonprofits/organizations/382372751,1981-08-01,
Oakland Community College Foundation,MI,Auburn Hills,B41I,2,fail,,IRS foundation_code=13 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,12547721,,,,0,https://projects.propublica.org/nonprofits/organizations/382282180,1980-04-01,
Rochester Community Schools Foundation,MI,Rochester Hls,B90Z,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,2882563,,,,0,https://projects.propublica.org/nonprofits/organizations/383269615,1996-07-01,
Community Sailing School Foundation,MI,Bloomfld Hls,B90,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,140177,,,,0,https://projects.propublica.org/nonprofits/organizations/922752412,2023-07-01,
Central Montcalm Community Foundation,MI,Stanton,B99,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,2269086,,,,0,https://projects.propublica.org/nonprofits/organizations/383068773,1993-01-01,
Ionia Community Library Foundation,MI,Ionia,B70,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,465676,,,,0,https://projects.propublica.org/nonprofits/organizations/932699280,2023-12-01,
Mendon Community Schools Foundation,MI,Mendon,B20J,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,5470212,,,,0,https://projects.propublica.org/nonprofits/organizations/382531933,1985-07-01,
Vicksburg Community Schools Foundation,MI,Vicksburg,B20I,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,2076789,,,,0,https://projects.propublica.org/nonprofits/organizations/382499765,1984-04-01,
Crestwood Community Education Foundation,MI,Dearborn Hts,B12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,25165,,,,0,https://projects.propublica.org/nonprofits/organizations/923072764,2023-04-01,
Manchester Community Schools Foundation,MI,Manchester,B12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/383593467,2002-02-01,
Onsted Kiwanis Community Foundation,MI,Onsted,B82,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/382993247,2025-05-01,
Ypsilanti Community Schools Foundation,MI,Ypsilanti,B82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/134321492,2007-01-01,
Drive Community Events Foundation,MI,W Bloomfield,B90,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/923008752,2023-09-01,
The Ways & Means Community Foundation,MI,Redford,B82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/562483072,2006-05-01,
Grand Rapids Community College Foundation,MI,Grand Rapids,B110,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,45653017,,,,0,https://projects.propublica.org/nonprofits/organizations/386100380,1965-05-01,
Kalamazoo Valley Community College Foundation,MI,Kalamazoo,B41I,2,fail,,IRS foundation_code=13 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,35153525,,,,0,https://projects.propublica.org/nonprofits/organizations/382307720,1980-07-01,
Foundation For Mott Community College,MI,Flint,B112,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,13104275,,,,0,https://projects.propublica.org/nonprofits/organizations/382673057,1986-09-01,
Henry Ford Community College Foundation,MI,Dearborn,B114,2,fail,,IRS foundation_code=13 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,26775848,,,,0,https://projects.propublica.org/nonprofits/organizations/382421276,1982-06-01,
Michigan Community College Association Foundation,MI,Lansing,B90,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1341098,,,,0,https://projects.propublica.org/nonprofits/organizations/852200902,2022-01-01,
Gull Lake Community Schools Foundation,MI,Richland,B20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1269724,,,,0,https://projects.propublica.org/nonprofits/organizations/382489077,1984-01-01,
West Shore Community College Foundation,MI,Scottville,B41I,2,fail,,IRS foundation_code=13 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,12810090,,,,0,https://projects.propublica.org/nonprofits/organizations/237128810,1971-11-01,
Glen Oaks Community College Foundation,MI,Centreville,B41I,2,fail,,IRS foundation_code=13 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,4614027,,,,0,https://projects.propublica.org/nonprofits/organizations/382285489,1980-12-01,
Climax-scotts Community Schools Foundation,MI,Scotts,B82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,127502,,,,0,https://projects.propublica.org/nonprofits/organizations/933775147,2024-06-01,
Honey Creek Community School Foundation,MI,Ann Arbor,B11,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/460837939,2016-08-01,
Kent City Casnova Community Foundation,MI,Kent City,B82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/261533402,2014-07-01,
Westwood Community Schools Education Foundation,MI,Dearborn Hts,B90,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/453013315,2013-03-01,
Lapeer Community Schools Education Foundation,MI,Lapeer,B12,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,47704,,,,0,https://projects.propublica.org/nonprofits/organizations/473543286,2025-08-01,
Foundation At Monroe County Community College,MI,Monroe,B11,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,12432166,,,,0,https://projects.propublica.org/nonprofits/organizations/383442216,1999-09-01,
Friends Of Macomb Township Community Foundation,MI,Macomb,B82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/201658675,2024-12-01,
New Haven Community Schools Education Foundation,MI,New Haven,B11,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/271260688,2010-04-01,
Education Foundation For The Flint Community Schools,MI,Grand Blanc,B192,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,20563,,,,0,https://projects.propublica.org/nonprofits/organizations/261289650,2007-12-01,
Vestaburg Community School Foundation For Student Enrichment,MI,Vestaburg,B82Z,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/383261141,1997-06-01,
Phillip And Elizabeth Filmer Memorial Charitable Trust,MI,Detroit,B82,2,fail,,Zero grants paid (grntspaid=$0) in all 11 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,4333923,4659298,,,,0,https://projects.propublica.org/nonprofits/organizations/203341412,2007-02-01,2024
Charles O Lee Jr And Louise K Lee Charitable Foundation Trust,MI,Bloomfld Hls,B43,2,fail,,Zero grants paid (grntspaid=$0) in all 9 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,10752314,536496,,,,0,https://projects.propublica.org/nonprofits/organizations/206559686,2006-10-01,2022
Hoyt Trust,MI,Saginaw,B71I,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,13472370,,,,0,https://projects.propublica.org/nonprofits/organizations/382413669,1982-07-01,
Construction Education Trust,MI,Sterling Hts,B32Z,2,fail,,IRS foundation_code=11 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,9384549,,,,0,https://projects.propublica.org/nonprofits/organizations/386624867,1997-05-01,
Baldwin Public Library Trust,MI,Birmingham,B71I,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,2160982,,,,0,https://projects.propublica.org/nonprofits/organizations/382404964,1982-05-01,
Pagaza Educational Trust,MI,Canton,B82,2,fail,,"Assets too low ($10,624) -- likely dormant or inactive. Minimum threshold: $50,000.",10624,9925,,,,0,https://projects.propublica.org/nonprofits/organizations/16265747,2017-04-01,2018
Olive A@stokes Scholarship Trust,MI,Detroit,B82,2,fail,,Zero grants paid (grntspaid=$0) in all 9 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,331671,331671,,,,0,https://projects.propublica.org/nonprofits/organizations/316646001,2000-09-01,2023
Bahn College Bowling Scholarship Trust,MI,Vassar,B82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,43057,,,,0,https://projects.propublica.org/nonprofits/organizations/383138548,2000-02-01,
St Josephs Educational Trust Fund,MI,Pewamo,B82,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/383424687,1999-02-01,
Medio J Bacco Memorial Scholarship Trust,MI,Marquette,B82,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,609604,,,,0,https://projects.propublica.org/nonprofits/organizations/386088245,1960-09-01,
Nacufs Clark E Dehaven Scholarship Trust,MI,Bath,B82Z,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/382933221,1991-01-01,
The@sidney Wright Shackleton Living Trust Agreement,MI,Coldwater,B82,2,fail,,Zero grants paid (grntspaid=$0) in all 9 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,222660,298838,,,,0,https://projects.propublica.org/nonprofits/organizations/266586708,2013-01-01,2023
St Stanislaus Catholic School Educational Trust Fund,MI,Dorr,B11,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,0,,,,0,https://projects.propublica.org/nonprofits/organizations/383400414,2018-06-01,
Birmingham Country Club Scholarship Trust Fund,MI,Birmingham,B82Z,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/386621589,1994-02-01,
De Groote Scholarship Awards Trust 9-342179250011,MI,Detroit,B82,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,2950459,2999307,,,,0,https://projects.propublica.org/nonprofits/organizations/376390934,2002-12-01,2023
Uwua Power For America Training Trust Fund,MI,Bingham Farms,B30,2,fail,,IRS foundation_code=11 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,6622851,,,,0,https://projects.propublica.org/nonprofits/organizations/800382990,2020-08-01,
Oakland Hills Caddy Scholarship Trust Oakland Hills Country Club,MI,Bloomfld Hls,B82Z,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,4384166,,,,0,https://projects.propublica.org/nonprofits/organizations/382149813,1977-06-01,
Mildred E Small & Robert D Toye Scholarship Trust Uid 7-5-95,MI,Detroit,B82,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,1373319,1125291,,,,0,https://projects.propublica.org/nonprofits/organizations/206948425,2006-12-01,2023
Michael L Elliott Scholarship Fund,MI,Coldwater,B82,2,flag,long shot,,,2705317,,,,0,https://projects.propublica.org/nonprofits/organizations/996357995,2025-01-01,
Jeanne Stalder Bruick Scholarship Fund,MI,Coldwater,B82,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,725898,,,,0,https://projects.propublica.org/nonprofits/organizations/926370022,2025-02-01,
The@lavere Leonard And Gladys Loraine Chase Scholarship Fund,MI,Detroit,B82,2,fail,,Zero grants paid (grntspaid=$0) in all 11 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,676272,669911,,,,0,https://projects.propublica.org/nonprofits/organizations/206975298,2009-01-01,2024
Kresge Foundation,MI,Troy,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,4065070521,3984695361,,,,0,https://projects.propublica.org/nonprofits/organizations/381359217,1928-04-01,2023
Vaughan Foundation,MI,Ann Arbor,T20Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,16067245,6342507,,,,0,https://projects.propublica.org/nonprofits/organizations/383355160,1997-08-01,2023
Lachimi Foundation,MI,Troy,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,16113769,19968005,,,,0,https://projects.propublica.org/nonprofits/organizations/383429963,1999-12-01,2023
Gerber Foundation,MI,Fremont,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,96444192,102679234,,,,0,https://projects.propublica.org/nonprofits/organizations/386068090,1954-05-01,2023
Leinweber Foundation,MI,Birmingham,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 5 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,64695322,71909410,,,,0,https://projects.propublica.org/nonprofits/organizations/810834290,2016-03-01,2023
Serra Foundation,MI,Fenton,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,8653266,9542091,,,,0,https://projects.propublica.org/nonprofits/organizations/261675789,2008-05-01,2023
Palakurthi Foundation,MI,Southfield,T20,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,12000000,,,,0,https://projects.propublica.org/nonprofits/organizations/332649195,2025-12-01,
Kla Foundation,MI,Ann Arbor,T21,2,fail,,"Assets too low ($1) -- likely dormant or inactive. Minimum threshold: $50,000.",1,40874326,,,,0,https://projects.propublica.org/nonprofits/organizations/922290961,2024-01-01,2023
Promus Foundation,MI,Portage,T20,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,8423009,,,,0,https://projects.propublica.org/nonprofits/organizations/994676293,2024-10-01,
Carls Foundation,MI,Bloomfld Hls,T22Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,129019032,128667024,,,,0,https://projects.propublica.org/nonprofits/organizations/386099935,1965-01-01,2023
Diebolt Foundation,MI,Clinton Twp,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,10495718,14388799,,,,0,https://projects.propublica.org/nonprofits/organizations/383444677,1999-05-01,2023
Mojo Foundation,MI,Grand Rapids,T90Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,43399361,46417352,,,,0,https://projects.propublica.org/nonprofits/organizations/383325750,1998-04-01,2023
Annabelle Foundation,MI,Southfield,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,72619361,64154912,,,,0,https://projects.propublica.org/nonprofits/organizations/205184989,2006-08-01,2023
Liberty Foundation,MI,Dearborn,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 5 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,12142121,25215048,,,,0,https://projects.propublica.org/nonprofits/organizations/823656138,2018-05-01,2023
Hurley Foundation,MI,Flint,R99Z,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,14551994,,,,0,https://projects.propublica.org/nonprofits/organizations/383085047,1993-04-01,
Jct Foundation,MI,Rockford,T20Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,1939848,6438098,,,,0,https://projects.propublica.org/nonprofits/organizations/383386697,1998-03-01,2023
Burt Foundation,MI,Ann Arbor,T20Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,11217707,14668377,,,,0,https://projects.propublica.org/nonprofits/organizations/383309907,1997-07-01,2023
Montague Foundation,MI,Ann Arbor,T22Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,1790762,10807387,,,,0,https://projects.propublica.org/nonprofits/organizations/383315791,1997-04-01,2023
Mullick Foundation,MI,Saline,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,1016195,1117967,,,,0,https://projects.propublica.org/nonprofits/organizations/452044199,2011-12-01,2023
Shine Foundation,MI,Zeeland,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,6595199,6037845,,,,0,https://projects.propublica.org/nonprofits/organizations/205940421,2007-06-01,2023
Marceco Foundation,MI,Grand Rapids,S80,2,fail,,Zero grants paid (grntspaid=$0) in all 3 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,263423,3285593,,,,0,https://projects.propublica.org/nonprofits/organizations/810990850,1970-11-01,2023
Pathways Foundation,MI,Farmingtn Hls,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,29041535,29137259,,,,0,https://projects.propublica.org/nonprofits/organizations/456643839,2012-09-01,2023
Ravitz Foundation,MI,Farmingtn Hls,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,41030821,40950519,,,,0,https://projects.propublica.org/nonprofits/organizations/383508943,2000-02-01,2023
Fwg Foundation,MI,Rothbury,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,8779738,10456813,,,,0,https://projects.propublica.org/nonprofits/organizations/208032599,2007-02-01,2023
Saddle Foundation,MI,Ann Arbor,T20Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,9084764,9929842,,,,0,https://projects.propublica.org/nonprofits/organizations/383347262,1997-05-01,2023
Cosgrove Foundation,MI,Traverse City,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 5 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,2606026,6774885,,,,0,https://projects.propublica.org/nonprofits/organizations/821848600,2017-12-01,2023
Enna Foundation,MI,Kalamazoo,T22,2,fail,,"Assets too low ($215) -- likely dormant or inactive. Minimum threshold: $50,000.",215,10514,,,,0,https://projects.propublica.org/nonprofits/organizations/843284192,2022-06-01,2023
Dmb2 Foundation,MI,Northville,W12,2,fail,,Zero grants paid (grntspaid=$0) in all 4 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,354946,1853428,,,,0,https://projects.propublica.org/nonprofits/organizations/821985361,2018-04-01,2023
Charrington Foundation,MI,Birmingham,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 7 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,2354799,4104074,,,,0,https://projects.propublica.org/nonprofits/organizations/901032870,2014-07-01,2023
Sbam Foundation,MI,Lansing,T30,2,fail,,IRS foundation_code=21 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,691099,,,,0,https://projects.propublica.org/nonprofits/organizations/883293504,2023-05-01,
Doornink Foundation,MI,Grand Rapids,T20Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,16157523,17240850,,,,0,https://projects.propublica.org/nonprofits/organizations/383386701,1998-03-01,2023
Block Foundation,MI,Northville,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,5765461,7734079,,,,0,https://projects.propublica.org/nonprofits/organizations/205848397,2007-01-01,2023
Wpl Foundation,MI,Kalamazoo,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 7 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,17911936,17911936,,,,0,https://projects.propublica.org/nonprofits/organizations/202514470,2005-05-01,2020
Gentex Foundation,MI,Zeeland,T21,2,fail,,Zero grants paid (grntspaid=$0) in all 2 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,68769,284545,,,,0,https://projects.propublica.org/nonprofits/organizations/873434751,2023-03-01,2023
Sastry Foundation,MI,W Bloomfield,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,830058,2581070,,,,0,https://projects.propublica.org/nonprofits/organizations/274343820,2011-03-01,2023
Oakdale Foundation,MI,Waterford,V112,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,2888943,,,,0,https://projects.propublica.org/nonprofits/organizations/452662046,2012-04-01,
Trott Foundation,MI,Birmingham,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,3803950,5327640,,,,0,https://projects.propublica.org/nonprofits/organizations/200157628,2003-10-01,2023
